image_id,class_id,class_name,data_split
img_1043,1,Trouser,train
img_1044,2,Pullover,train
img_1045,5,Sandal,train
img_1046,4,Coat,train
img_1047,2,Pullover,train
img_1048,8,Bag,train
img_1049,3,Dress,train
img_1050,8,Bag,train
img_1051,9,Ankle boot,train
img_1052,1,Trouser,train
img_1053,3,Dress,train
img_1054,2,Pullover,train
img_1055,7,Sneaker,train
img_1056,0,T-shirt/top,train
img_1057,4,Coat,train
img_1058,5,Sandal,train
img_1059,8,Bag,train
img_1060,9,Ankle boot,train
img_1061,2,Pullover,train
img_1062,9,Ankle boot,train
img_1063,3,Dress,train
img_1064,3,Dress,train
img_1065,8,Bag,train
img_1066,1,Trouser,train
img_1067,7,Sneaker,train
img_1068,2,Pullover,train
img_1069,7,Sneaker,train
img_1070,2,Pullover,train
img_1071,0,T-shirt/top,train
img_1072,2,Pullover,train
img_1073,0,T-shirt/top,train
img_1074,6,Shirt,train
img_1075,7,Sneaker,train
img_1076,5,Sandal,train
img_1077,3,Dress,train
img_1078,6,Shirt,train
img_1079,9,Ankle boot,train
img_1080,1,Trouser,train
img_1081,2,Pullover,train
img_1082,5,Sandal,train
img_1083,8,Bag,train
img_1084,0,T-shirt/top,train
img_1085,5,Sandal,train
img_1086,9,Ankle boot,train
img_1087,6,Shirt,train
img_1088,9,Ankle boot,train
img_1089,9,Ankle boot,train
img_1090,4,Coat,train
img_1091,6,Shirt,train
img_1092,6,Shirt,train
img_1093,3,Dress,train
img_1094,9,Ankle boot,train
img_1095,8,Bag,train
img_1096,6,Shirt,train
img_1097,1,Trouser,train
img_1098,0,T-shirt/top,train
img_1099,4,Coat,train
img_1100,2,Pullover,train
img_1101,6,Shirt,train
img_1102,1,Trouser,train
img_1103,0,T-shirt/top,train
img_1104,0,T-shirt/top,train
img_1105,7,Sneaker,train
img_1106,7,Sneaker,train
img_1107,2,Pullover,train
img_1108,3,Dress,train
img_1109,2,Pullover,train
img_1110,0,T-shirt/top,train
img_1111,5,Sandal,train
img_1112,6,Shirt,train
img_1113,4,Coat,train
img_1114,9,Ankle boot,train
img_1115,3,Dress,train
img_1116,6,Shirt,train
img_1117,8,Bag,train
img_1118,8,Bag,train
img_1119,6,Shirt,train
img_1120,3,Dress,train
img_1121,8,Bag,train
img_1122,2,Pullover,train
img_1123,7,Sneaker,train
img_1124,2,Pullover,train
img_1125,4,Coat,train
img_1126,7,Sneaker,train
img_1127,9,Ankle boot,train
img_1128,2,Pullover,train
img_1129,3,Dress,train
img_1130,3,Dress,train
img_1131,9,Ankle boot,train
img_1132,1,Trouser,train
img_1133,6,Shirt,train
img_1134,3,Dress,train
img_1135,8,Bag,train
img_1136,7,Sneaker,train
img_1137,2,Pullover,train
img_1138,7,Sneaker,train
img_1139,1,Trouser,train
img_1140,4,Coat,train
img_1141,1,Trouser,train
img_1142,6,Shirt,train
img_1143,2,Pullover,train
img_1144,6,Shirt,train
img_1145,8,Bag,train
img_1146,1,Trouser,train
img_1147,6,Shirt,train
img_1148,5,Sandal,train
img_1149,9,Ankle boot,train
img_1150,3,Dress,train
img_1151,7,Sneaker,train
img_1152,4,Coat,train
img_1153,5,Sandal,train
img_1154,5,Sandal,train
img_1155,0,T-shirt/top,train
img_1156,6,Shirt,train
img_1157,3,Dress,train
img_1158,0,T-shirt/top,train
img_1159,8,Bag,train
img_1160,4,Coat,train
img_1161,1,Trouser,train
img_1162,9,Ankle boot,train
img_1163,9,Ankle boot,train
img_1164,7,Sneaker,train
img_1165,6,Shirt,train
img_1166,8,Bag,train
img_1167,1,Trouser,train
img_1168,7,Sneaker,train
img_1169,0,T-shirt/top,train
img_1170,0,T-shirt/top,train
img_1171,1,Trouser,train
img_1172,6,Shirt,train
img_1173,9,Ankle boot,train
img_1174,2,Pullover,train
img_1175,4,Coat,train
img_1176,2,Pullover,train
img_1177,4,Coat,train
img_1178,2,Pullover,train
img_1179,7,Sneaker,train
img_1180,5,Sandal,train
img_1181,3,Dress,train
img_1182,6,Shirt,train
img_1183,8,Bag,train
img_1184,4,Coat,train
img_1185,9,Ankle boot,train
img_1186,7,Sneaker,train
img_1187,5,Sandal,train
img_1188,2,Pullover,train
img_1189,8,Bag,train
img_1190,3,Dress,train
img_1191,5,Sandal,train
img_1192,1,Trouser,train
img_1193,4,Coat,train
img_1194,3,Dress,train
img_1195,7,Sneaker,train
img_1196,7,Sneaker,train
img_1197,2,Pullover,train
img_1198,1,Trouser,train
img_1199,1,Trouser,train
img_1200,6,Shirt,train
img_1201,8,Bag,train
img_1202,0,T-shirt/top,train
img_1203,1,Trouser,train
img_1204,7,Sneaker,train
img_1205,9,Ankle boot,train
img_1206,2,Pullover,train
img_1207,4,Coat,train
img_1208,5,Sandal,train
img_1209,7,Sneaker,train
img_1210,2,Pullover,train
img_1211,1,Trouser,train
img_1212,7,Sneaker,train
img_1213,7,Sneaker,train
img_1214,2,Pullover,train
img_1215,2,Pullover,train
img_1216,6,Shirt,train
img_1217,5,Sandal,train
img_1218,0,T-shirt/top,train
img_1219,8,Bag,train
img_1220,7,Sneaker,train
img_1221,8,Bag,train
img_1222,5,Sandal,train
img_1223,5,Sandal,train
img_1224,7,Sneaker,train
img_1225,1,Trouser,train
img_1226,3,Dress,train
img_1227,5,Sandal,train
img_1228,0,T-shirt/top,train
img_1229,2,Pullover,train
img_1230,2,Pullover,train
img_1231,8,Bag,train
img_1232,9,Ankle boot,train
img_1233,6,Shirt,train
img_1234,8,Bag,train
img_1235,5,Sandal,train
img_1236,6,Shirt,train
img_1237,9,Ankle boot,train
img_1238,5,Sandal,train
img_1239,7,Sneaker,train
img_1240,7,Sneaker,train
img_1241,9,Ankle boot,train
img_1242,4,Coat,train
img_1243,1,Trouser,train
img_1244,2,Pullover,train
img_1245,2,Pullover,train
img_1246,4,Coat,train
img_1247,7,Sneaker,train
img_1248,8,Bag,train
img_1249,3,Dress,train
img_1250,5,Sandal,train
img_1251,6,Shirt,train
img_1252,2,Pullover,train
img_1253,6,Shirt,train
img_1254,0,T-shirt/top,train
img_1255,9,Ankle boot,train
img_1256,9,Ankle boot,train
img_1257,2,Pullover,train
img_1258,9,Ankle boot,train
img_1259,5,Sandal,train
img_1260,2,Pullover,train
img_1261,2,Pullover,train
img_1262,4,Coat,train
img_1263,2,Pullover,train
img_1264,0,T-shirt/top,train
img_1265,7,Sneaker,train
img_1266,6,Shirt,train
img_1267,2,Pullover,train
img_1268,4,Coat,train
img_1269,5,Sandal,train
img_1270,3,Dress,train
img_1271,4,Coat,train
img_1272,4,Coat,train
img_1273,4,Coat,train
img_1274,1,Trouser,train
img_1275,2,Pullover,train
img_1276,1,Trouser,train
img_1277,6,Shirt,train
img_1278,8,Bag,train
img_1279,2,Pullover,train
img_1280,3,Dress,train
img_1281,5,Sandal,train
img_1282,7,Sneaker,train
img_1283,4,Coat,train
img_1284,3,Dress,train
img_1285,5,Sandal,train
img_1286,1,Trouser,train
img_1287,6,Shirt,train
img_1288,0,T-shirt/top,train
img_1289,5,Sandal,train
img_1290,3,Dress,train
img_1291,3,Dress,train
img_1292,2,Pullover,train
img_1293,4,Coat,train
img_1294,9,Ankle boot,train
img_1295,1,Trouser,train
img_1296,8,Bag,train
img_1297,7,Sneaker,train
img_1298,5,Sandal,train
img_1299,9,Ankle boot,train
img_1300,4,Coat,train
img_1301,0,T-shirt/top,train
img_1302,7,Sneaker,train
img_1303,0,T-shirt/top,train
img_1304,3,Dress,train
img_1305,9,Ankle boot,train
img_1306,2,Pullover,train
img_1307,5,Sandal,train
img_1308,0,T-shirt/top,train
img_1309,7,Sneaker,train
img_1310,5,Sandal,train
img_1311,0,T-shirt/top,train
img_1312,4,Coat,train
img_1313,5,Sandal,train
img_1314,5,Sandal,train
img_1315,3,Dress,train
img_1316,4,Coat,train
img_1317,8,Bag,train
img_1318,4,Coat,train
img_1319,2,Pullover,train
img_1320,4,Coat,train
img_1321,9,Ankle boot,train
img_1322,1,Trouser,train
img_1323,8,Bag,train
img_1324,4,Coat,train
img_1325,0,T-shirt/top,train
img_1326,3,Dress,train
img_1327,0,T-shirt/top,train
img_1328,4,Coat,train
img_1329,0,T-shirt/top,train
img_1330,4,Coat,train
img_1331,9,Ankle boot,train
img_1332,1,Trouser,train
img_1333,8,Bag,train
img_1334,8,Bag,train
img_1335,1,Trouser,train
img_1336,9,Ankle boot,train
img_1337,5,Sandal,train
img_1338,4,Coat,train
img_1339,5,Sandal,train
img_1340,4,Coat,train
img_1341,9,Ankle boot,train
img_1342,4,Coat,train
img_1343,6,Shirt,train
img_1344,5,Sandal,train
img_1345,2,Pullover,train
img_1346,6,Shirt,train
img_1347,5,Sandal,train
img_1348,1,Trouser,train
img_1349,7,Sneaker,train
img_1350,6,Shirt,train
img_1351,8,Bag,train
img_1352,3,Dress,train
img_1353,6,Shirt,train
img_1354,6,Shirt,train
img_1355,4,Coat,train
img_1356,3,Dress,train
img_1357,8,Bag,train
img_1358,2,Pullover,train
img_1359,5,Sandal,train
img_1360,8,Bag,train
img_1361,3,Dress,train
img_1362,5,Sandal,train
img_1363,4,Coat,train
img_1364,1,Trouser,train
img_1365,1,Trouser,train
img_1366,6,Shirt,train
img_1367,3,Dress,train
img_1368,5,Sandal,train
img_1369,3,Dress,train
img_1370,9,Ankle boot,train
img_1371,2,Pullover,train
img_1372,2,Pullover,train
img_1373,6,Shirt,train
img_1374,8,Bag,train
img_1375,6,Shirt,train
img_1376,8,Bag,train
img_1377,8,Bag,train
img_1378,3,Dress,train
img_1379,2,Pullover,train
img_1380,2,Pullover,train
img_1381,8,Bag,train
img_1382,8,Bag,train
img_1383,7,Sneaker,train
img_1384,4,Coat,train
img_1385,9,Ankle boot,train
img_1386,2,Pullover,train
img_1387,1,Trouser,train
img_1388,6,Shirt,train
img_1389,2,Pullover,train
img_1390,0,T-shirt/top,train
img_1391,6,Shirt,train
img_1392,7,Sneaker,train
img_1393,2,Pullover,train
img_1394,1,Trouser,train
img_1395,4,Coat,train
img_1396,0,T-shirt/top,train
img_1397,1,Trouser,train
img_1398,3,Dress,train
img_1399,1,Trouser,train
img_1400,3,Dress,train
img_1401,8,Bag,train
img_1402,7,Sneaker,train
img_1403,5,Sandal,train
img_1404,2,Pullover,train
img_1405,4,Coat,train
img_1406,3,Dress,train
img_1407,5,Sandal,train
img_1408,4,Coat,train
img_1409,2,Pullover,train
img_1410,0,T-shirt/top,train
img_1411,7,Sneaker,train
img_1412,1,Trouser,train
img_1413,8,Bag,train
img_1414,7,Sneaker,train
img_1415,6,Shirt,train
img_1416,9,Ankle boot,train
img_1417,9,Ankle boot,train
img_1418,6,Shirt,train
img_1419,6,Shirt,train
img_1420,0,T-shirt/top,train
img_1421,4,Coat,train
img_1422,7,Sneaker,train
img_1423,4,Coat,train
img_1424,0,T-shirt/top,train
img_1425,4,Coat,train
img_1426,5,Sandal,train
img_1427,5,Sandal,train
img_1428,2,Pullover,train
img_1429,5,Sandal,train
img_1430,0,T-shirt/top,train
img_1431,5,Sandal,train
img_1432,4,Coat,train
img_1433,2,Pullover,train
img_1434,5,Sandal,train
img_1435,3,Dress,train
img_1436,8,Bag,train
img_1437,7,Sneaker,train
img_1438,6,Shirt,train
img_1439,5,Sandal,train
img_1440,2,Pullover,train
img_1441,7,Sneaker,train
img_1442,2,Pullover,train
img_1443,5,Sandal,train
img_1444,9,Ankle boot,train
img_1445,3,Dress,train
img_1446,7,Sneaker,train
img_1447,7,Sneaker,train
img_1448,1,Trouser,train
img_1449,3,Dress,train
img_1450,3,Dress,train
img_1451,7,Sneaker,train
img_1452,2,Pullover,train
img_1453,7,Sneaker,train
img_1454,4,Coat,train
img_1455,5,Sandal,train
img_1456,2,Pullover,train
img_1457,5,Sandal,train
img_1458,5,Sandal,train
img_1459,3,Dress,train
img_1460,0,T-shirt/top,train
img_1461,3,Dress,train
img_1462,3,Dress,train
img_1463,1,Trouser,train
img_1464,4,Coat,train
img_1465,9,Ankle boot,train
img_1466,5,Sandal,train
img_1467,9,Ankle boot,train
img_1468,8,Bag,train
img_1469,3,Dress,train
img_1470,4,Coat,train
img_1471,6,Shirt,train
img_1472,6,Shirt,train
img_1473,0,T-shirt/top,train
img_1474,7,Sneaker,train
img_1475,8,Bag,train
img_1476,5,Sandal,train
img_1477,7,Sneaker,train
img_1478,7,Sneaker,train
img_1479,0,T-shirt/top,train
img_1480,9,Ankle boot,train
img_1481,3,Dress,train
img_1482,1,Trouser,train
img_1483,3,Dress,train
img_1484,4,Coat,train
img_1485,8,Bag,train
img_1486,9,Ankle boot,train
img_1487,5,Sandal,train
img_1488,8,Bag,train
img_1489,0,T-shirt/top,train
img_1490,5,Sandal,train
img_1491,7,Sneaker,train
img_1492,2,Pullover,train
img_1493,3,Dress,train
img_1494,6,Shirt,train
img_1495,6,Shirt,train
img_1496,3,Dress,train
img_1497,5,Sandal,train
img_1498,2,Pullover,train
img_1499,1,Trouser,train
img_1500,1,Trouser,train
img_1501,7,Sneaker,train
img_1502,1,Trouser,train
img_1503,0,T-shirt/top,train
img_1504,1,Trouser,train
img_1505,7,Sneaker,train
img_1506,3,Dress,train
img_1507,9,Ankle boot,train
img_1508,1,Trouser,train
img_1509,1,Trouser,train
img_1510,3,Dress,train
img_1511,3,Dress,train
img_1512,6,Shirt,train
img_1513,1,Trouser,train
img_1514,1,Trouser,train
img_1515,2,Pullover,train
img_1516,0,T-shirt/top,train
img_1517,7,Sneaker,train
img_1518,1,Trouser,train
img_1519,9,Ankle boot,train
img_1520,6,Shirt,train
img_1521,6,Shirt,train
img_1522,5,Sandal,train
img_1523,8,Bag,train
img_1524,8,Bag,train
img_1525,0,T-shirt/top,train
img_1526,0,T-shirt/top,train
img_1527,8,Bag,train
img_1528,9,Ankle boot,train
img_1529,9,Ankle boot,train
img_1530,4,Coat,train
img_1531,9,Ankle boot,train
img_1532,8,Bag,train
img_1533,2,Pullover,train
img_1534,1,Trouser,train
img_1535,1,Trouser,train
img_1536,0,T-shirt/top,train
img_1537,4,Coat,train
img_1538,5,Sandal,train
img_1539,7,Sneaker,train
img_1540,8,Bag,train
img_1541,1,Trouser,train
img_1542,3,Dress,train
img_1543,6,Shirt,train
img_1544,3,Dress,train
img_1545,2,Pullover,train
img_1546,9,Ankle boot,train
img_1547,0,T-shirt/top,train
img_1548,1,Trouser,train
img_1549,3,Dress,train
img_1550,8,Bag,train
img_1551,4,Coat,train
img_1552,9,Ankle boot,train
img_1553,7,Sneaker,train
img_1554,1,Trouser,train
img_1555,9,Ankle boot,train
img_1556,9,Ankle boot,train
img_1557,3,Dress,train
img_1558,1,Trouser,train
img_1559,3,Dress,train
img_1560,0,T-shirt/top,train
img_1561,3,Dress,train
img_1562,6,Shirt,train
img_1563,9,Ankle boot,train
img_1564,9,Ankle boot,train
img_1565,1,Trouser,train
img_1566,1,Trouser,train
img_1567,5,Sandal,train
img_1568,2,Pullover,train
img_1569,1,Trouser,train
img_1570,7,Sneaker,train
img_1571,9,Ankle boot,train
img_1572,5,Sandal,train
img_1573,9,Ankle boot,train
img_1574,1,Trouser,train
img_1575,5,Sandal,train
img_1576,9,Ankle boot,train
img_1577,4,Coat,train
img_1578,8,Bag,train
img_1579,7,Sneaker,train
img_1580,7,Sneaker,train
img_1581,0,T-shirt/top,train
img_1582,7,Sneaker,train
img_1583,8,Bag,train
img_1584,9,Ankle boot,train
img_1585,6,Shirt,train
img_1586,2,Pullover,train
img_1587,7,Sneaker,train
img_1588,2,Pullover,train
img_1589,0,T-shirt/top,train
img_1590,0,T-shirt/top,train
img_1591,9,Ankle boot,train
img_1592,4,Coat,train
img_1593,6,Shirt,train
img_1594,2,Pullover,train
img_1595,2,Pullover,train
img_1596,8,Bag,train
img_1597,2,Pullover,train
img_1598,7,Sneaker,train
img_1599,0,T-shirt/top,train
img_1600,3,Dress,train
img_1601,4,Coat,train
img_1602,6,Shirt,train
img_1603,0,T-shirt/top,train
img_1604,2,Pullover,train
img_1605,1,Trouser,train
img_1606,2,Pullover,train
img_1607,8,Bag,train
img_1608,0,T-shirt/top,train
img_1609,7,Sneaker,train
img_1610,3,Dress,train
img_1611,3,Dress,train
img_1612,8,Bag,train
img_1613,9,Ankle boot,train
img_1614,8,Bag,train
img_1615,2,Pullover,train
img_1616,9,Ankle boot,train
img_1617,4,Coat,train
img_1618,8,Bag,train
img_1619,6,Shirt,train
img_1620,3,Dress,train
img_1621,7,Sneaker,train
img_1622,0,T-shirt/top,train
img_1623,5,Sandal,train
img_1624,8,Bag,train
img_1625,1,Trouser,train
img_1626,6,Shirt,train
img_1627,7,Sneaker,train
img_1628,8,Bag,train
img_1629,2,Pullover,train
img_1630,8,Bag,train
img_1631,1,Trouser,train
img_1632,7,Sneaker,train
img_1633,2,Pullover,train
img_1634,0,T-shirt/top,train
img_1635,8,Bag,train
img_1636,3,Dress,train
img_1637,9,Ankle boot,train
img_1638,1,Trouser,train
img_1639,9,Ankle boot,train
img_1640,0,T-shirt/top,train
img_1641,2,Pullover,train
img_1642,6,Shirt,train
img_1643,1,Trouser,train
img_1644,8,Bag,train
img_1645,6,Shirt,train
img_1646,5,Sandal,train
img_1647,0,T-shirt/top,train
img_1648,4,Coat,train
img_1649,2,Pullover,train
img_1650,2,Pullover,train
img_1651,2,Pullover,train
img_1652,2,Pullover,train
img_1653,3,Dress,train
img_1654,3,Dress,train
img_1655,4,Coat,train
img_1656,1,Trouser,train
img_1657,9,Ankle boot,train
img_1658,5,Sandal,train
img_1659,9,Ankle boot,train
img_1660,4,Coat,train
img_1661,6,Shirt,train
img_1662,8,Bag,train
img_1663,9,Ankle boot,train
img_1664,3,Dress,train
img_1665,1,Trouser,train
img_1666,2,Pullover,train
img_1667,3,Dress,train
img_1668,9,Ankle boot,train
img_1669,8,Bag,train
img_1670,1,Trouser,train
img_1671,5,Sandal,train
img_1672,1,Trouser,train
img_1673,8,Bag,train
img_1674,3,Dress,train
img_1675,4,Coat,train
img_1676,1,Trouser,train
img_1677,1,Trouser,train
img_1678,7,Sneaker,train
img_1679,4,Coat,train
img_1680,1,Trouser,train
img_1681,0,T-shirt/top,train
img_1682,0,T-shirt/top,train
img_1683,3,Dress,train
img_1684,6,Shirt,train
img_1685,9,Ankle boot,train
img_1686,1,Trouser,train
img_1687,6,Shirt,train
img_1688,8,Bag,train
img_1689,4,Coat,train
img_1690,7,Sneaker,train
img_1691,4,Coat,train
img_1692,5,Sandal,train
img_1693,3,Dress,train
img_1694,4,Coat,train
img_1695,3,Dress,train
img_1696,7,Sneaker,train
img_1697,7,Sneaker,train
img_1698,0,T-shirt/top,train
img_1699,6,Shirt,train
img_1700,9,Ankle boot,train
img_1701,7,Sneaker,train
img_1702,2,Pullover,train
img_1703,1,Trouser,train
img_1704,3,Dress,train
img_1705,9,Ankle boot,train
img_1706,1,Trouser,train
img_1707,0,T-shirt/top,train
img_1708,1,Trouser,train
img_1709,8,Bag,train
img_1710,1,Trouser,train
img_1711,9,Ankle boot,train
img_1712,8,Bag,train
img_1713,9,Ankle boot,train
img_1714,3,Dress,train
img_1715,4,Coat,train
img_1716,1,Trouser,train
img_1717,4,Coat,train
img_1718,6,Shirt,train
img_1719,9,Ankle boot,train
img_1720,7,Sneaker,train
img_1721,2,Pullover,train
img_1722,6,Shirt,train
img_1723,4,Coat,train
img_1724,1,Trouser,train
img_1725,6,Shirt,train
img_1726,9,Ankle boot,train
img_1727,0,T-shirt/top,train
img_1728,5,Sandal,train
img_1729,4,Coat,train
img_1730,7,Sneaker,train
img_1731,0,T-shirt/top,train
img_1732,6,Shirt,train
img_1733,5,Sandal,train
img_1734,5,Sandal,train
img_1735,7,Sneaker,train
img_1736,7,Sneaker,train
img_1737,0,T-shirt/top,train
img_1738,9,Ankle boot,train
img_1739,6,Shirt,train
img_1740,9,Ankle boot,train
img_1741,5,Sandal,train
img_1742,8,Bag,train
img_1743,1,Trouser,train
img_1744,3,Dress,train
img_1745,6,Shirt,train
img_1746,7,Sneaker,train
img_1747,9,Ankle boot,train
img_1748,0,T-shirt/top,train
img_1749,3,Dress,train
img_1750,5,Sandal,train
img_1751,1,Trouser,train
img_1752,2,Pullover,train
img_1753,1,Trouser,train
img_1754,7,Sneaker,train
img_1755,3,Dress,train
img_1756,6,Shirt,train
img_1757,4,Coat,train
img_1758,9,Ankle boot,train
img_1759,8,Bag,train
img_1760,2,Pullover,train
img_1761,1,Trouser,train
img_1762,3,Dress,train
img_1763,8,Bag,train
img_1764,3,Dress,train
img_1765,4,Coat,train
img_1766,3,Dress,train
img_1767,4,Coat,train
img_1768,9,Ankle boot,train
img_1769,5,Sandal,train
img_1770,4,Coat,train
img_1771,5,Sandal,train
img_1772,3,Dress,train
img_1773,1,Trouser,train
img_1774,8,Bag,train
img_1775,7,Sneaker,train
img_1776,8,Bag,train
img_1777,9,Ankle boot,train
img_1778,2,Pullover,train
img_1779,6,Shirt,train
img_1780,4,Coat,train
img_1781,5,Sandal,train
img_1782,7,Sneaker,train
img_1783,5,Sandal,train
img_1784,4,Coat,train
img_1785,1,Trouser,train
img_1786,5,Sandal,train
img_1787,3,Dress,train
img_1788,8,Bag,train
img_1789,2,Pullover,train
img_1790,6,Shirt,train
img_1791,0,T-shirt/top,train
img_1792,5,Sandal,train
img_1793,2,Pullover,train
img_1794,6,Shirt,train
img_1795,5,Sandal,train
img_1796,6,Shirt,train
img_1797,3,Dress,train
img_1798,5,Sandal,train
img_1799,2,Pullover,train
img_1800,0,T-shirt/top,train
img_1801,5,Sandal,train
img_1802,1,Trouser,train
img_1803,3,Dress,train
img_1804,2,Pullover,train
img_1805,1,Trouser,train
img_1806,8,Bag,train
img_1807,9,Ankle boot,train
img_1808,2,Pullover,train
img_1809,0,T-shirt/top,train
img_1810,4,Coat,train
img_1811,7,Sneaker,train
img_1812,3,Dress,train
img_1813,6,Shirt,train
img_1814,2,Pullover,train
img_1815,0,T-shirt/top,train
img_1816,7,Sneaker,train
img_1817,8,Bag,train
img_1818,6,Shirt,train
img_1819,9,Ankle boot,train
img_1820,2,Pullover,train
img_1821,0,T-shirt/top,train
img_1822,1,Trouser,train
img_1823,2,Pullover,train
img_1824,4,Coat,train
img_1825,3,Dress,train
img_1826,7,Sneaker,train
img_1827,3,Dress,train
img_1828,4,Coat,train
img_1829,8,Bag,train
img_1830,6,Shirt,train
img_1831,7,Sneaker,train
img_1832,5,Sandal,train
img_1833,9,Ankle boot,train
img_1834,2,Pullover,train
img_1835,5,Sandal,train
img_1836,6,Shirt,train
img_1837,0,T-shirt/top,train
img_1838,4,Coat,train
img_1839,9,Ankle boot,train
img_1840,6,Shirt,train
img_1841,5,Sandal,train
img_1842,9,Ankle boot,train
img_1843,0,T-shirt/top,train
img_1844,9,Ankle boot,train
img_1845,8,Bag,train
img_1846,0,T-shirt/top,train
img_1847,9,Ankle boot,train
img_1848,5,Sandal,train
img_1849,6,Shirt,train
img_1850,0,T-shirt/top,train
img_1851,2,Pullover,train
img_1852,9,Ankle boot,train
img_1853,4,Coat,train
img_1854,2,Pullover,train
img_1855,0,T-shirt/top,train
img_1856,2,Pullover,train
img_1857,5,Sandal,train
img_1858,1,Trouser,train
img_1859,8,Bag,train
img_1860,9,Ankle boot,train
img_1861,0,T-shirt/top,train
img_1862,6,Shirt,train
img_1863,6,Shirt,train
img_1864,2,Pullover,train
img_1865,2,Pullover,train
img_1866,1,Trouser,train
img_1867,9,Ankle boot,train
img_1868,7,Sneaker,train
img_1869,7,Sneaker,train
img_1870,7,Sneaker,train
